Address, Current Balance, Expected Amount
0x10352f4f7aa9876013fae4dd68e76b497ff71e20,122368,122368
0x103ff1cee9d5809ae8f5924de7b6c88726ceaf11,1878007,1878007
0x104fa7d3dc6b96412579a12ac0fe0359107c585f,1001185,354691
0x1057fb153750c078df0104211301d019fadaaafb,141876,141876
0x1069dbb0855bc6e5aa6ae5594e1fa4cd504224af,354691,354691
0x106a3673057fbe7313a7d080591b66af72c5dddf,266018,266018
0x106b9154f8bec0a95843b487ad061560a10db8c8,354691,354691
0x10735d9b47a19410fa52059615d6bf5e54839354,631821,195080
0x107fda3de2015dbf792a4f20d0b826df4f4a38e7,585240,585240
0x108a6c5f06b7378c0e9f2f908712459015e8c49f,88672,88672
0x108b0e374d7be74899408da4d55535a29ea5dac0,166190,88672
0x1091202fdd7b04416fa6914c0d30fcbde2f84b72,65693753,8867280
0x10994c5775c2a825e15bc016fb03dec068a650ac,532036,532036
0x10b24fd633eece6d6b1649dbd478830b84517164,3635585,3635585
0x10b45ceb2753a57352935f7d8c39df4578f7ad85,1338270,1152746
0x10b7032dc604293b80a198794292e8f223164161,460223,172736
0x10dd22f7dd058fbaacc96bebdefade3bc3457135,644139,620709
0x10de7a90d29de2a6711bf97ef8b77702dbad842f,88672,88672
0x10dfffdbc4465c50351cbd06c00ca063cf4a9664,104500,92707
0x10ef6075b3e222326900e8e252793e4128bf4258,886728,886728
0x10f65565c1112391609ec7a96edb0e7b2c397a65,120613,117048
0x10fd23c4a9ac80a0e8f0c6f2d3589186a5be3533,3546912,3546912
0x11034f813358652dd674a7917f96a5609d73bb1b,18802,18802
0x110e9f89253daf8c369264b9b903b028afcccf57,58524,58524
0x1139985c0d6c62923ad519479556e8b721709ab2,98636,98405
0x114068eeb0f50456e07d26b92ba0ae5f5b55b690,1387201,390160
0x114947b9adec5f706a7db9a1139c700a8c8a2269,106407,106407
0x116723a14c7ee8ac3647d37bb5e9f193c29b3489,266018,266018
0x116a5ed06d4f895cc51e3d3f2e84dc0ea2855b13,58524,58524
0x119cbad90c38eac1f2de5b6d854af4dbdf587154,8867280,8867280
0x119f079871594e9ffc22d9453785c9e9364f2bce,108866,70938
0x119fbf51da6c77ecaf0af53213dd29978318c22b,177345,177345
0x11a5742b9411a8f7a0cde3b990cfafc131cb73ab,512344,466786
0x11a9074399b103e1d3d18e63359d35541fe05b55,443364,443364
0x11ace30f7dc43218e3af746681a84f091126bf03,359823,319222
0x11b6ae8554ce6ed8575e4582cd65676b7878d85d,117048,117048
0x11c06b980ca7e4d787489355efadc9d6e6f3bdc0,245005,165274
0x11d0795c6c7c89a17fb41898ed4559a2fb4d8dd7,390160,390160
0x11ee457fbbd315463a8dd5e9730ef83abd5d7357,59056,59056
0x11ff062f8d8cee56ab1c6e2bcc3e0639f4d75e39,112753,112178
0x1208cb3ba9a8e50ca975f7a459e183b6c138005f,886728,886728
0x120c1bafa5ea59a159ba2d4dece636f05d1fe35a,156407,106407
0x120e58de130307fc8099d908f3eee35551713ec9,88672,88672
0x12189d89e9ec8116ab19062ca79d5654b0144346,319222,319222
0x121a5d4c94f298c3b3f794cc425f98824be87d46,309158,195080
0x122116a6834d5ae8b99fc4535c786f34346d787c,443364,443364
0x12222085c73d6310f222fbbe9bda39b285e20922,58524,58524
0x1223fb83511d643cd2f1e6257f8b77fe282e8699,886728,886728
0x122cc2fe25d0a88a0a3d798b76530a9991ac9276,147587,147587
0x12391d81d7933fdb42304bc37aec7b0ad89329d7,156692,106407
0x123dcd66d5c0a77943f18a621ce9e11cb4142fa8,60297,60297
0x1243d01e42eef90c72d88e665647dd50b0f49f6d,335184,335183
0x12443af8548ac360479e301d1f2478595b9ec9db,671932,671932
0x124e211dd1630c51685182083e4a3cdfce08b662,532036,532036
0x125111531c5e37e849399505e6cdbcb73856b3cb,192837,124141
0x1265f7550f7cb16f39f499de7a4cbecf60d31d7f,242705,242705
0x126ae61ccea3201674270e377a9cdba1b793e831,1036413,1036413
0x12763865ade3448b974ff027612040c4535cee56,886728,886728
0x128c8728bf498325d6977d8ff0677ea68b99a4d5,1773456,1773456
0x128c936e3802767ae0865de7b3a83dc90ec7442b,5655414,1064073
0x128eabb2d64c01fccad8889f93547cc4e3f7e999,88672,88672
0x12910e0593bcd88f2d0a4e14969c9bed85b46c6c,354691,354691
0x12a908f1ea2762c00cc90397b55347e894fd75f5,70938,70938
0x12c22dc5b8dd4e8020d4b1c3530af337bf7a5eed,5000000,1773456
0x12c64516e058c1ddfc60c2830102329bfd24954c,89135,58524
0x12ccec9060b47dcf579b8644159bca3fb7e8dd0f,8867280,8867280
0x12df6542bf37d3c561a97fc85c958bb8e9ff5e3a,212814,212814
0x12e838ae1f769147b12956485dc56e57138f3ac8,111884,111884
0x12eb855270ea5512e66853061ba759a6484df54e,3866517,3761855
0x12ed3c6dfc6793f13114820396cc1179f250cc09,177346,177345
0x12ed7d4b66f563772d2d76688ef69314e85b8720,266018,266018
0x12f6d6ddc8a98e5bdec8ab5d7f5e7457da2a8582,1933749,512528
0x12f8859f80f3c18cdfd69e71e02f2942942b0fe7,106407,106407
0x12f92862c0a92f2f6a9b8965c8957411c968871a,7093,7093
0x1305d33b5af15d96b8af2acead2e449d83d75bec,5320368,5320368
0x130ba1fcecfaf7a1c20ecf0c470deb465710a3e4,124141,124141
0x130c46701a9758ecb68e042f472cc160479ecb82,180440,180440
0x1356ef2cffe842a92250df187dd4aaf86fd6c920,301487,301487
0x1359e9fd90a74287ee64d3816f47f31a17e9332c,620709,620709
0x1362aae80a0088ebf3b2bb4f98896ab579b16a7b,184509,99402
0x13a00e1a96dd4c0ac4cf3fcd85ce48508bd6e1d6,886728,886728
0x13a5023faa667960edbd3c46887f8341d7fba7ab,349143,97202
0x13a8eb997fa305ac7edaedd8f76190c63f6d4895,354691,354691
0x13ac11b8df077ed8e5f884a06e8f0efa19ce6444,3546912,3546912
0x13ad9295c2eeeed1b317afa206bf4c00104a749c,1773456,1773456
0x13b646ec4c91b8aea3cfe7a6b0b2b0ca632313c1,58524,58524
0x13b6a9aa1adaca0137e6041edf1b2f3de30883f5,88672,88672
0x13b977f260db4a97edbb875d7d31d5a2d243d37c,132930,122368
0x13bd7ac1d320a5f233819be1f60832eb5901c732,3546912,3546912
0x13c1993a08e44aba7e4a46c4da718b153b6a9ed0,301487,301487
0x13c6acdef3936b23a40f5fc4f32958a9df950759,993135,993135
0x13cecd65f25d21924d3e1cbbbaf7f465bf1dbbbb,1507437,1507437
0x13d31005aadbe4ecd606988b599db1dd4035ea67,354691,354691
0x13db13b9bee977faffb5b6934319dd6c9d54cbe8,177345,177345
0x13fe5205aa828f5f2f6d444fe8c591f9a695e37f,212814,212814
0x14074e027b34462584553a6017d5e738fec80930,122368,122368
0x14078eac546dde16cbf398ca6e7e06e7e4d861d0,336956,336956
0x14152c7d8ba952a74a49e2a20c1d198fc11cce9d,1190590,979479
0x1419c98e08e30785154bb658b0c59cb09f776d98,1773456,1773456
0x141b5a7d85dc97096cca2a943d8ea875855b3aed,60297,60297
0x142dcb7953307f612a47c80734e0a265776d4975,58524,58524
0x142fbbcbdf224ec07bacc107c3ad02a032c7feba,319222,319222
0x143edce89901754617db6cf3a01950cbc12f80be,1096471,1081808
0x14433a8ed38fd568dee09b138f12937e43dbedae,714119,177345
0x14496fc9e7350dae02023002b140ad8602e8ca85,1773456,1773456
0x1450265883aa322cb6af4347c3a4d8a1265c8ab8,591417,532036
0x1452077a94358c9681ad87888116db04a043aba8,443364,443364
0x146d53b1f75f0aeeae0ccf42a1d820d5f1ae3e01,467181,461098
0x1475fe1437e3998a3ca210691e0f09ba1f8820b2,8867280,8867280
0x147962787fd9d885c2b30e11da11783d8031bbc2,196853,196853
0x147a281f136837e31175dabf7a193653db6bf35b,1290217,709382
0x1483d5404688a5e20e83933d883f8667e9934fcd,104308,60857
0x1492f9e16a563c7433d16b71a59191426a8fa1b0,33000000,8867280
0x14b39c282dd0de6fda7d79f836180ee2a87213fb,60297,60297
0x14b4b9c5a87db9434d037f44a24ea444e2ed4a9e,7229518,7182497
0x14bd8983f80380340a0ae24fc5ea5e0fa9edca16,443364,443364
0x14c12e8fb65c994eaaf62d455f70bf270d745b65,10134507,5320368
0x14c48b9d6bf207f931614f4b7cd2b7338c5ea429,60297,60297
0x14ccdc7f553613f14bf7ab7d9ca2a4f21ca9c8d7,951240,951240
0x14cd3a397bebbc73d25e65eb49b8a8cf1a221f50,713148,491865
0x14d32d91c7660a917026e7fbaa1fe961ad90660d,354691,354691
0x14d5761442ed0abfab14f2b567425c7f8e0a4f4a,73964,60297
0x14d61ac935ccef262c6e331a643b0335f1b25fe9,1773456,1773456
0x14d94b0f36fdc260ef564ebcc7dc3f7fc6faeaae,138677,58524
0x14de76a775ff0c349e610c7c46bd8b3d790e0967,5941078,5941078
0x14fad18b544248882549416ff7e5e05bbd048a3d,354691,354691
0x15177a6e451334f9f2d1e69c4617cf464d6cfc1e,488792,443364
0x151a9db998dc042a3e9e46315c4856c8a999ea79,88672,88672
0x151e9e24b3220541364711ab4f51cb01e5760d2c,886728,886728
0x1522c6ff93315d17a5e7180f8b7c53760d6a520f,60297,60297
0x1529cfe89fa4801afa9cd91285187b4b613c9fce,187112,187112
0x152b41cd0a55ada4f4f8435703f82f8f8d7c4d6c,5905609,5905609
0x1538eca89c9ca1d3be0b92d9fbe3b968f965671a,384952,284963
0x1540bc00a9af63a5e08cf8b48b71f41a06e8c0bf,1560641,1560641
0x1541587eded82c456491ab41f682f50543de019c,195080,195080
0x1543395019a3f9641571dcc1e9a2a8a4ffb1a61a,1986270,1986270
0x154d455d70dfe6c8e2987946fda471da30cbed03,266018,266018
0x157572e2a3bcb4ba3dff48b54e9f38d135703f97,8043660,886728
0x15759d36be0e53c6a3a87734f1c06d5c1d8d1804,95766,95766
0x1590c27c126832407bd4f3cab9c8432662b6e199,159611,159611
0x1596960750fc6825749113859914937b2788d392,88672,88672
0x159dd4d8927e127241723ba4afb3c2b6cc49b795,3546912,3546912
0x15b80a20cf5bffa658bd7609392fc637e714c920,129857,129857
0x15be74414d46383a463e15addd75fc64df05a8a3,243271,91259
0x15c4dbd875b0b5276bf51736c595f6b6a885e9cc,8008276,5320368
0x15e36420e0c8a75264916ea341642f4acd4db83e,31922,31922
0x15f6bb0dbb1b27ab012e0a7db016e5b91953e67c,443364,443364
0x15f76cca6ad855cf7279a27e3f01408b70c4c6f6,1342600,230549
0x15fd7178cabed50e9008cb42b474621e9b07cd5f,170247,88672
0x160b4b8a86e93e7208eb73f7ac62e3397a02d6eb,562580,354691
0x160dcd9a2875a6419aa0a5e993d4f792ab0c003e,8867280,8867280
0x16111bc8eb80aa3692c973e7b444e4a845de4cb2,443364,443364
0x16177a8019fcac3d79ada2938aa65239b3c51285,177345,177345
0x16181ee113dec3e5a5be63cf14a32d6b14a84658,2013844,1259153
0x1627ad28a62cac324595db20d0bdfc62d1697f0b,939931,939931
0x162af4fd4d2f2d3a721aeee22e3cbb640f23735a,122368,122368
0x162bc01387ce534a46279b4f3fe16663d31a99a7,8867280,8867280
0x163bdfaec63b0ea74ac92428537bf14b3a94fa86,129462,129462
0x164178c0b24bcc4b610539c4d5722bb7a1c0c739,709382,709382
0x164b42902e9cf45f3680b6d905bdc05262aff2c4,301487,301487
0x164cc857c407b00e3b24ae7e3f6944116cee25c9,100548,100548
0x164fc49169c4329e33502573ab5ed8e1872e00e8,159611,159611
0x165056adb16d9707832ac11496f6a1c30d93ef45,155904,155904
0x1655826cc4a321686a3f24335fdb2208b81f3a7c,44336,44336
0x166963d11ce7fd4b56b35fe197638d19862fef92,26601,26601
0x166d0d94f4e3a5afd1d2b9671a2199ed4f6094b0,5340102,5320368
0x16778b87348ca1c141d30caed015284e07a864d1,177345,177345
0x167f9ad72e83b484c5649e54d54086ec6d9d174f,62070,62070
0x1687e6823693bf8a253a7458f03ca653117938b8,60120,58524
0x1689e1003712e04b8d1a0f5b1bcc30d2978a8279,58524,58524
0x168fe4ebf3ba698d60b5b5f9189fc2d3bece2217,532036,532036
0x169425c5805ab1f54741896be32a17dbf68cfeb1,420832,420832
0x16959ac6e43f509f9d16de76b3b6f60d908bf816,297940,297940
0x169b8e5784df150e0dec0f26059b3a18272ef629,302343,302343
0x16aa87e1ddcd8cea8e5369f76e2d33e470f0b7b8,443364,443364
0x16af1144bd7f3070a3792f2de3b70308406478b8,266018,266018
0x16b3257332de4b09f2638a7ccc46fc49f5e19b6d,88672,88672
0x16bc4fc2db4c0e948711b760cbaf84bcd84ab999,716440,716440
0x16cd19a4c006405b93c5740db696ed507653d07b,563113,410430
0x16dafbd52dc060125dc8280fb8550a289dc8f9c6,354691,354691
0x1711d392f2849aec173478bf98c6a3e32122108f,186312,186312
0x17132c08ff180b36d505aadbd4ce4e13d63b2beb,761132,203947
0x171731ca72eadd015129771df1e1dd05e618247d,177345,177345
0x17204a712793b35efec10810dd09ac82d767ed29,511052,196853
0x1729946bbc512682170615eee0583df5e117b87a,58524,58524
0x1733fdafe5dc8cdec2d28a628f91cde3860d9200,177345,177345
0x173a32983e78ab434a625d8e8174cbb084ebef0d,354691,354691
0x174fe86f85ac4b0f6ceec3898a22928fe178856c,469399,88672
0x1750a18530ed618b87762be33e1886a39246aa05,354691,354691
0x1753fb409415f687a4bcea4de01fea0942cfeae3,70938,70938
0x175c9438ca37ab6ea581f1429dca0d9596a6cf33,532036,532036
0x1779370f22c9a4cb66348ccf2fd9a037483a1bea,70938,70938
0x177b6a5386692817026ed3b13a1ce662dac76de0,71342,71342
0x178132a1030e06b90c014bcb2c4157e030935ffc,203652,177345
0x17890288c14a84b15a3e7b020e6cafda6cba6d3d,1418764,1418764
0x179221bf1e68110b655593ab7c3a83fc9ac6d3a4,886728,886728
0x17a453f7009280a3d17f26ab38f9f390365b6ad4,352238,99313
0x17aae251e58eb99d7b6888f878c116d059f716c6,88672,88672
0x17b4ff8ef911f493a05d9f9d963bcef9dac23b13,99313,99313
0x17c8fafa2cfb77df7fa3328022c00b07908adae3,22039300,22039300
0x17d156bd1d81cc1111b2bff5c373934f7e2afd6f,53203,53203
0x17df45b063bedceaf9a200e1f7959c01abe71903,114953,114953
0x17ea061b70871c6e1460f159dee8a7b0ad1d860e,399027,399027
0x17edec01b612cc6d7756e63812f645a90c77dca8,253604,253604
0x18032568c32229ed58716cdc6244d7b5f281adad,88512,70938
0x181009b6c3e1847c07ceb4b89722e22e832a5416,133009,133009
0x1817b74513720c072796cc2c4d43985946ea9190,70938,70938
0x1827865a60f98ea18f5251a9c1919a053f9ea561,59056,59056
0x182a3672b2448456a7e509864b9f478b794f7348,2523273,2523273
0x182f196f7d16c0954b602f64995efe9a2cc692ef,532036,532036
0x1842bb7c4be2708c6ddbab62470594c582a6a39d,266018,266018
0x18480a3463893706a274c2654cc97bebe3d0d387,202956,202956
0x184d3209f496e97ac103eb63c47220e07cdf7bd7,58524,58524
0x185571e82cd75e51ca154d587b6a4f6838a68976,1964217,886728
0x18561020ee51f3cff0d788d16a821b96c1d3b600,110424,105395
0x1879a9aedb3cef3f2c679fce6b50f6e8558078ec,2286888,2286888
0x187c5ff6ced296acb9b32e7c24c59c263fc618ca,179119,179119
0x1884e47c3b735a9c8ec44325dc15b5c299d03613,154619,72904
0x1888348a85163460333f63710e79ea715476381f,62070,62070
0x18a8652979309f8df27512e3c0f9213d58287853,532036,532036
0x18acb7142fb744bb0a7c3ac4631f80076cc9ada3,352190,352190
0x18b04c01ed51714542ddf7ac37ebfee991b98adb,196965,168478
0x18b191cc6786b581763002580377d408903916ee,106407,106407
0x18b518f0b00f45e53c650c1a8a560667e81ae4fb,780320,780320
0x18e0f9aadde970d74430cc8636a381ccfcd1f559,3251885,2128147
0x18e420ce6fb97d6c52aa5b6d27afe2bcce7e26d6,1940521,1773456
0x190b72c4fd05410dfeb0c294a40779e3c7396a50,222522,222522
0x190c507bd040c150bbe62053e03407a36fd2e558,1773456,1773456
0x1911266d77371c1caad8fe6ea56d042f37487a6a,886878,886728
0x1925476657eb9065fcbb37e154f65098a4661af2,77934,77934
0x192c353ac852363f41e6a136c97cd45c90f1293e,500000,212814
0x192fcf067d36a8bc9322b96bb66866c52c43b43f,969894,443364
0x193729d710773dc7886926e3f548a0e24ff2354d,177345,177345
0x193a19b47c0426af72a905d184093de66f1c4ddd,177345,177345
0x194e73477c9a89ec382b6b2ef67f49888098bba5,1029152,177345
0x194e9c9d49798596cc9bc76781f992fb83c232c6,993135,993135
0x196a5203b0066c92b8fbef3132f2b5bdf6cc1b29,155711,85665
0x19791938c6c95b6cf00fff7e4efc32eaab3c6a0e,62070,62070
0x1980839bb9d9bc236fa87faa25c19737bb75d116,141876,141876
0x1986f4bcc6b78d40e499e928a910dd7bde857734,1004877,532036
0x198af2a62998008f72f464c509c6d1aa5beb64e4,88672,88672
0x199077b9bafe1486eda1ffdc6d3bdcaed3fb3457,98601,88672
0x1997b2260ac47912295fee868d3ee52f4440082a,58524,58524
0x19afca36f0cfa805dddb772ccbe5068368222d30,532036,532036
0x19afd9cceeb760063da37620601dbf6bb5e91eb8,88672,88672
0x19c8a4411dcd2b8056c92cce7233bd7450c7c02f,118201,118201
0x19cb7bf53e3bce6b1bbb4b952524d6b31035155e,124141,124141
0x19d44eb94781570f25dd175b35c18f8ea7557928,58524,58524
0x19e25e1c713078eac68c4a0c4b4802d93bdcd85c,58524,58524
0x19f3e928dd6d999fbd2c3a46d96f17262f7fec48,847778,443364
0x1a08b49c3fe3fc605c6fb89a75fce6b237577095,60297,60297
0x1a0edb119874ffe5b2f3921935033afebb0b901f,491414,363558
0x1a12e89b3301bc997d49ca62615631fc7ac0c4bd,88672,88672
0x1a1f22c9f0351f70386c08145badae74bc42c94a,354691,354691
0x1a24433189aa5a7e89d7bebbe519130ac878af41,106407,106407
0x1a29d2fb95859935822222a5e797d4ea1e5a38f1,88672,88672
0x1a31a652c0ae4167a489ac69e4bf853e73cbb6f1,177345,177345
0x1a31d93122701a8fa4367e488065a18de2f28bba,286762,154290
0x1a34b08296f79e3f567938592ee4f48fc1ab7034,724314,489473
0x1a3cfbb0e3eda74750aedbd995a6c9859d2b8d66,322903,295457
0x1a4b774a0828e0dbd6c6058e430d0b22c58bb258,70938,70938
0x1a54597ff07d3d3a71a3905b1faa85cba08352de,370928,354691
0x1a576ad02f6b02f5d5c16204d62b77a4bb08a395,8908369,3828959
0x1a59b76f95a7dc4c35d7221078b466b89bf24c09,58524,58524
0x1a5dafb39e83dae247bdb0d808fe51f78b3161ee,195080,195080
0x1a612df0702211287c571d4fcfab732de21ed59b,261888,196373
0x1a66d7563265b1267bc9a43e56904f5db05c4181,1726436,266018
0x1a7f0d134a4836ba4f58138fa7895da7c8888999,886728,886728
0x1a7fe50a55856a4faa613968cbe72ee195d22644,111727,111727
0x1a806401805ef9b65b12dec39751a9848fd97787,1418775,1418764
0x1a8db2adc1319453aebf299757be10c0a50519e7,193781,124141
0x1a93c570251ec9ce34216af5eee618097026bd06,266018,266018
0x1ad0b2a3760e4148479bc882c4f148558f17fcd1,58524,58524
0x1ad0e1af0294f3dfa76b308f0984fa6e10299960,1064073,1064073
0x1ad38c78662063168f3524e498dcb20cfab9de1a,70704,70704
0x1ae243da0439e54a530034511add92eeaf371b1c,53203,53203
0x1ae61f062922233b2b379c11bbd52eddc4adcb17,62070,62070
0x1ae6cbed41fd3c4ede24ce7d2a77bb8d35111115,120595,120595
0x1ae71aa9dcdee0eef5da60586d9501d9b54b4ee0,177345,177345
0x1afa21bef41b61b198b1782d4f806e163c8f291d,300000,106407
0x1b0b1d94b99900863b3903dfab907594f666cd71,118597,118597
0x1b1692f2be561f4dc6fdc31ce9c67756567dad7a,2660184,2660184
0x1b1e73654d8670630b86a1549c9d2b763e9cc380,135285,135285
0x1b35b7e9a600ab1d6597e1d2156795c9d2fa4f36,141876,141876
0x1b3cdf625dc01588ed4b286f1e08ad050ee933fc,1072476,1064073
0x1b3dff537b7d46a0d30b1d20b101c483586747aa,886728,886728
0x1b45a1e65eaf2582fe82acd4baf8daaeb7071243,198627,198627
0x1b4c4601756acc22deb9755643b1c92ca70c949c,442067,141876
0x1b4d317adf58229d12071c867b18607f3c1b23c8,454004,454004
0x1b57d440351f566ab96d90d606dd2b4f96dbe864,886728,886728
0x1b662e92f0f5579baa4d91b5bb8714a2217be315,177345,177345
0x1b70a331ce1c01b86ec986028191f7e41601abfd,177345,177345
0x1b91bd44fef975f617d578d353231892c2e64c38,208772,178556
0x1b9552772f9cf702edb520f3629eedbdd013e6e9,1000435,1000435
0x1ba731d5d4d6edf1586daba263946a9a6e56a3e6,88672,88672
0x1baf91fa6d655a3ec8a8cf2bc3958f052dae0f5e,162407,126364
0x1bb413e08c1c06ee6ad47df14e753148528b34c5,177345,177345
0x1bb69dbcda21649780877f206f78dff0613e0947,354691,354691
0x1bb9c7911b3998332b710a9d47e4a7bccdd66911,177345,177345
0x1bc9626af1185dbacd2810d085df93938faf9ac1,1503553,1503553
0x1bcd223ea5ea3fa1285b10baf82ae523873782c6,165329,74607
0x1bdf0681de70a08c84aca3b8d32d7c85ceb88ab5,137718,79805
0x1be99d3febe58e24aff3a2e2b6e9b0dba8c07ded,1773456,1773456
0x1bf3632cbe6b174661b820a49adea407f29f255a,88672,88672
0x1c0aabf08d2d9bdf2aede6366efc56756aca50b4,195080,195080
0x1c195471ba58167c027f0b412ebb990b5d9c1302,14304894,1064073
0x1c19f9fdcd6d52e2f03ff86ecb8f16b205525515,266018,266018
0x1c284b1d939128f781d9d56515bdeefa5e47ee46,981537,886728
0x1c4004cc9c457e837556df65499a27465a97d47e,7053519,2039474
0x1c49139bcae56941e00fc7c82e9c880854721ad5,547779,547779
0x1c62f4f73bfb897730317640a0a0f5a81b9ef4b7,177345,177345
0x1c67667c0dc15e07d8e075db61fc3974480cb9ef,463716,266018
0x1c8287854b0f921e206fb31fb1f7690ef86e6170,88672,88672
0x1c8903e8a80dadc2a9f207c39d22bc5b7e6a97d2,146182,59056
0x1c8c3d92fd6a7363a52e12aa9aa4319c9485b415,58524,58524
0x1c8d8e63ac9e19bd38de8a25c15e3596df564564,177345,177345
0x1c93eab4ee7a0f03ce43c11c68daff89ad140877,1791190,1791190
0x1c94f91f20cca4fb0a59db3b27f05a59009ade8c,2387464,1418764
0x1c9daef1070190521da30c846c95632799a62299,589809,497844
0x1ca7d6d68183745c2b6be4da252bcc1d5f917386,5155953,730663
0x1caf24c3941c27a311c83de484659f6767613f22,482510,280017
0x1cca677e0e1fa47ad46a998cf2fe6cd0222428cb,4103879,3546912
0x1ccccbb1709856f55f80f35803cffe916eb1f058,177345,177345
0x1cdf68b34bfb2133503d127aa37b4af5b207bcd8,526817,58524
0x1ce9b011a73385d50fd7ce74e19fe4086eb43ccb,604101,604101
0x1ced9091e8a4bfa745c54d5f1f0fa7e1353c2b68,153792,153792
0x1d02e4b11170097cf443554bfe182288f88a4b9e,1110266,532036
0x1d04941ffef3e45adc4b46917dac394ee6ee4cf0,97540,97540
0x1d07588a4ea08f10dc10dd76a6ddff7a053f13e0,354691,354691
0x1d0782ce13be9adc3e9e99b6c25d57b37613ce1f,58524,58524
0x1d29ff94373e24f1a12ffdacd623d4980e573249,97540,97540
0x1d2e894689e20bd8d1015aa9741af56bccff1288,125184,81578
0x1d353b1fa3e65ee0767a7f39a241f71503448e2b,156064,156064
0x1d3fde24c3af13adec826e9292e29e8d197fabe0,886728,886728
0x1d4891186890c57d77b8162f40728f98c2cdd6aa,8867280,8867280
0x1d4f3eb7dcd7ee76f99c67a699de4da3b764b82d,117048,117048
0x1d54862edfb51da0de5f8e203fb5eed783bef571,150743,150743
0x1d56af7c65e8cb9d28307fafa38f773df15746f8,3493708,3493708
0x1d596c9f27c3ee821246464c6edabd5faad5de6a,97540,97540
0x1d686de9f6670883ab56ef98bd3e40a825b9b7f1,266018,266018
0x1d6a9ce6b67545eddfa8551952a0dd26333d3eac,58524,58524
0x1d6b402467482fb2620f888609ac0d97621882c2,798055,798055
0x1d787a02fcd2a1961ef0b566d55da59db864a1bd,177345,177345
0x1d82cb88c06e7b60c2f00c9592c0e0b8a44b868a,1609815,861965
0x1d842fa7b6e657ec7aa31af4d1c0d6bcd2336dfe,354691,354691
0x1d8c844650c765764e3f315a87c6c2929635457f,100855,70938
0x1d935f516d5008ff3153ab789258bf5d8cf604f5,58524,58524
0x1d9e324e5fce00e6fa955e453e3d1aa1f43f33e6,5320368,5320368
0x1da302f5ff7a731d488d75632e7e8ec51361057b,177345,177345
0x1dae8ae1ef53d76d6a4bb031beda11304136284b,177360,177345
0x1db4e076ec1f5d7375056dc710ca1043d8ab47ce,58524,58524
0x1dc4641262415c57af7bfe7a824b325ce70af8b9,266045,266018
0x1dce1386a5453133eda336746727bb26c61248df,70938,70938
0x1dd0839a5b89dc3972bb389030129a8befbf6a83,150743,150743
0x1dd209a773eac04ba68c27bb026720d7c6f7b192,58524,58524
0x1dda37460f2d28ba51386a5fc3fca4a5420ef32f,88672,88672
0x1ddbef824741df7d5dc8830d75b0cd27563e83d8,177345,177345
0x1de04bf8374b9aa55f393c33ae0aac5e74d94f0c,443364,443364
0x1de3803c4a8317470ee814a6905f546c2117f6c1,2056266,1773456
0x1de7ec93e3c605efc9d4a877be978fdecd2908fb,1008027,911733
0x1df141ee6d62f15989fe769f005ee8cb906592bb,993135,993135
0x1df436237706612cbe0ac767837ef52a2da2e4a1,1149632,587054
0x1df4c03024b337232829b07dda403b80ba27c525,177345,177345
0x1df805e20038d0cc15a323206188fae70435a8b7,91387,58524
0x1e038fd342f40b0548071a31108a155bba41fd3b,653254,239416
0x1e053743a6d9e482db0d2ca481fde39b974c04d1,70938,70938
0x1e15e5c26eddb9517104e4a1ce38a5a4984b5376,69038,69038
0x1e2946e9358a6788075c4e1e8655f8f745a654b7,3032610,3032610
0x1e2c6e02d10b305d92bf856a336fa920cfdc20f7,2660,2660
0x1e2cd0d6f26bec1a4db7fd9f6b04c988cc4017a9,101087,101087
0x1e2ebeca22ec636a917489dfd3b4a93253f72b31,211691,211691
0x1e35dd9d0e66792a1ee822ead9fa3a3bace596fe,177345,177345
0x1e3e11d680adbdd6b9a3b046f0f470bb2c423fa3,276273,98426
0x1e4770db772328af0955c8e135bec6b636a9aa18,149071,122114
0x1e4cc7ade9434f0d5c886aef389dd3836c1b29f7,97540,97540
0x1e5c13384addd55ae1883952fb9edcbe465e99c6,294222,136600
0x1e601818f0c50c414fb0da35e1d664c7eb7d1a5d,70938,70938
0x1e7da83a7448458da0eb7b781c6a9ccfacc7767b,843577,407894
0x1e906caa3980661585c604166fcc45cb27b5e36e,479261,479261
0x1ea093b641ac5d4424d9e09cea3a4507401f6b48,350687,117636
0x1ea0ce17287d264db1aba88e3583665f97e26af9,798055,798055
0x1eb65075b9ad7140276b1453e1ce861211e7661a,195080,195080
0x1eb879816dfb7d8e77ce55d689661a7f899abf77,136611,136611
0x1ebf0f892fd98e9b247df693d8cf2eb8ec0d2557,89806,89806
0x1ec08e2da281f85c7f53157e57e8555353803f92,177345,177345
0x1ec27893558bc581b955979d397d6d42cdbf4f5e,443364,443364
0x1ecab01075f3bdf1b56b7d849c8e28ef88943624,210715,177345
0x1ee0a701b43b49018986f8142eb79b80bf1dc192,212814,212814
0x1ef18d6d3c2b3afb9ee9bd1378e269f83f691292,6532017,6532017
0x1ef8d2cf48104c65b7ecf7004168fe1586b33923,146473,58524
0x1f00fc8999d4cef4b4099cf703901c63a7e11ad1,177345,177345
0x1f0b4cc102bb1d312605ffc414b4846129011d30,532036,532036
0x1f1fee47b07afa1ae46ebd688574f219537fe072,181411,123114
0x1f298c2981a5fc9f708d43d0a377fdf806b9dc1e,58524,58524
